,description,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity (magnitude),source,iso3,Death,Displaced,GDACS_ID,longitude,latitude
1702,Green Flood in Chad from: 20 Apr 2020 00 to: 24 Apr 2020 00.,Green,1.0,Green,0.5,Chad,2020-04-20 00:00:00,2020-04-24 00:00:00,0.0,GLOFAS,TCD,0.0,2062.0,FL 1100446,18.4948167,8.4798
1703,Green Flood in Laos from: 24 Apr 2020 00 to: 24 Apr 2020 00.,Green,1.0,Green,0.5,Laos,2020-04-24 00:00:00,2020-04-24 00:00:00,0.0,GLOFAS,LAO,3.0,-1.0,FL 1100462,102.640073366842,20.2060267
1704,Green Flood in Vietnam from: 22 Apr 2020 00 to: 24 Apr 2020 00.,Green,1.0,Green,0.5,Vietnam,2020-04-22 00:00:00,2020-04-24 00:00:00,0.0,GLOFAS,VNM,5.0,-1.0,FL 1100454,103.2828127,22.4141295
1705,Green Flood in India from: 19 May 2020 00 to: 03 Jun 2020 00.,Green,1.0,Green,0.5,India,2020-05-19 00:00:00,2020-06-03 00:00:00,0.0,GLOFAS,IND,37.0,71000.0,FL 1100480,73.7900028,19.9974793
1706,Green Flood in El Salvador from: 31 May 2020 00 to: 31 May 2020 00.,Green,1.0,Green,0.5,El Salvador,2020-05-31 00:00:00,2020-05-31 00:00:00,0.0,GLOFAS,SLV,14.0,600.0,FL 1100486,-89.2185697075447,13.692964
1707,Orange Flood in Somalia from: 21 May 2020 14 to: 29 May 2020 14.,Orange,2.0,Orange,1.5,Somalia,2020-05-21 14:00:00,2020-05-29 14:00:00,0.0,GLOFAS,SOM,26.0,412000.0,FL 1100479,45.338564,2.042778
1708,Green Flood in Ethiopia from: 28 May 2020 00 to: 29 May 2020 00.,Green,1.0,Green,0.5,Ethiopia,2020-05-28 00:00:00,2020-05-29 00:00:00,0.0,GLOFAS,ETH,10.0,-1.0,FL 1100488,37.2558082100171,6.13953
1709,Green Flood in Bangladesh from: 28 Jun 2020 00 to: 10 Jul 2020 00.,Green,1.0,Red,2.5,Bangladesh,2020-06-28 00:00:00,2020-07-10 00:00:00,0.0,GLOFAS,BGD,67.0,56000.0,FL 1100541,89.3729430374659,24.8480697
1710,Green Flood in Philippines from: 27 Jun 2020 00 to: 30 Jun 2020 00.,Green,1.0,Green,0.5,Philippines,2020-06-27 00:00:00,2020-06-30 00:00:00,0.0,GLOFAS,PHL,0.0,1772.0,FL 1100523,125.352262241973,6.7572094
1711,Green Flood in Brazil from: 30 Jun 2020 00 to: 30 Jun 2020 00.,Green,1.0,Green,0.5,Brazil,2020-06-30 00:00:00,2020-06-30 00:00:00,0.0,GLOFAS,BRA,1.0,-1.0,FL 1100525,-51.0615036,-29.6758641
1712,Green Flood in Nigeria from: 28 Jun 2020 00 to: 29 Jun 2020 00.,Green,1.0,Green,0.5,Nigeria,2020-06-28 00:00:00,2020-06-29 00:00:00,0.0,GLOFAS,NGA,0.0,-1.0,FL 1100508,3.5105972,6.6195305
1713,Green Flood in United States from: 28 Jun 2020 00 to: 29 Jun 2020 00.,Green,1.0,Green,0.5,United States,2020-06-28 00:00:00,2020-06-29 00:00:00,0.0,GLOFAS,USA,1.0,-1.0,FL 1100527,-92.3600853,45.0495431
1714,Green Flood in Malaysia from: 20 Jun 2020 00 to: 27 Jun 2020 00.,Green,1.0,Green,0.5,Malaysia,2020-06-20 00:00:00,2020-06-27 00:00:00,0.0,GLOFAS,MYS,0.0,2297.0,FL 1100516,115.9445448,5.1248409
1715,Green Flood in Bangladesh from: 27 Jun 2020 00 to: 27 Jun 2020 00.,Green,1.0,Green,0.5,Bangladesh,2020-06-27 00:00:00,2020-06-27 00:00:00,0.0,GLOFAS,BGD,0.0,18000.0,FL 1100521,91.4075583,25.066455
1716,Orange Flood in South Sudan from: 28 Jul 2020 00 to: 12 Aug 2020 00.,Orange,2.0,Orange,1.5,South Sudan,2020-07-28 00:00:00,2020-08-12 00:00:00,0.0,GLOFAS,SSD,0.0,200000.0,FL 1100574,31.5640276,6.2124362
1717,Green Flood in Georgia from: 28 Jul 2020 00 to: 01 Aug 2020 00.,Green,1.0,Green,0.5,Georgia,2020-07-28 00:00:00,2020-08-01 00:00:00,0.0,GLOFAS,GEO,0.0,-1.0,FL 1100550,43.0951719863483,42.60020495
1718,Green Flood in Yemen from: 22 Jul 2020 00 to: 01 Aug 2020 00.,Green,1.0,Green,0.5,Yemen,2020-07-22 00:00:00,2020-08-01 00:00:00,0.0,GLOFAS,YEM,37.0,-1.0,FL 1100556,45.3215163,15.4741726
1719,Green Flood in South Korea from: 29 Jul 2020 00 to: 01 Aug 2020 00.,Green,1.0,Green,0.5,South Korea,2020-07-29 00:00:00,2020-08-01 00:00:00,0.0,GLOFAS,KOR,19.0,1311.0,FL 1100554,127.7004493,36.8026404
1720,Green Flood in Afghanistan from: 30 Jul 2020 00 to: 30 Jul 2020 00.,Green,1.0,Green,0.5,Afghanistan,2020-07-30 00:00:00,2020-07-30 00:00:00,0.0,GLOFAS,AFG,14.0,-1.0,FL 1100549,70.5709239,34.569568
1721,"Green Flood in Mexico, United States from: 25 Jul 2020 00 to: 29 Jul 2020 00.",Green,1.0,Orange,1.5,"Mexico, United States",2020-07-25 00:00:00,2020-07-29 00:00:00,0.0,GLOFAS,MEX,0.0,-1.0,FL 1100557,-97.3960931,27.8008136
1722,Green Flood in Thailand from: 15 Jul 2020 00 to: 28 Jul 2020 00.,Green,1.0,Green,0.5,Thailand,2020-07-15 00:00:00,2020-07-28 00:00:00,0.0,GLOFAS,THA,0.0,-1.0,FL 1100555,99.4909147101626,18.2888556
1723,Green Flood in Pakistan from: 26 Jul 2020 00 to: 28 Jul 2020 00.,Green,1.0,Green,0.5,Pakistan,2020-07-26 00:00:00,2020-07-28 00:00:00,0.0,GLOFAS,PAK,13.0,-1.0,FL 1100546,67.0004000583283,24.86015785
1724,Green Flood in Vietnam from: 20 Jul 2020 00 to: 28 Jul 2020 00.,Green,1.0,Green,0.5,Vietnam,2020-07-20 00:00:00,2020-07-28 00:00:00,0.0,GLOFAS,VNM,5.0,-1.0,FL 1100547,105.042788463512,22.7636822
1725,Green Flood in Australia from: 25 Jul 2020 00 to: 28 Jul 2020 00.,Green,1.0,Green,0.5,Australia,2020-07-25 00:00:00,2020-07-28 00:00:00,0.0,GLOFAS,AUS,0.0,-1.0,FL 1100548,151.78212787606,-32.92855695
1726,Green Flood in Japan from: 27 Jul 2020 00 to: 27 Jul 2020 00.,Green,1.0,Green,0.5,Japan,2020-07-27 00:00:00,2020-07-27 00:00:00,0.0,GLOFAS,JPN,0.0,2500.0,FL 1100552,140.372692514316,38.59386035
1727,Green Flood in Sudan from: 27 Jul 2020 00 to: 27 Jul 2020 00.,Green,1.0,Green,0.5,Sudan,2020-07-27 00:00:00,2020-07-27 00:00:00,0.0,GLOFAS,SDN,11.0,-1.0,FL 1100561,34.1525,11.5765
1728,Green Flood in Cameroon from: 27 Jul 2020 00 to: 27 Jul 2020 00.,Green,1.0,Green,0.5,Cameroon,2020-07-27 00:00:00,2020-07-27 00:00:00,0.0,GLOFAS,CMR,0.0,5553.0,FL 1100583,15.1461,10.3257001
1729,Green Flood in Burkina Faso from: 30 Aug 2020 00 to: 08 Sep 2020 00.,Green,1.0,Green,0.5,Burkina Faso,2020-08-30 00:00:00,2020-09-08 00:00:00,0.0,GLOFAS,BFA,4.0,-1.0,FL 1100596,-1.5196252,12.3714032
1730,Green Flood in Pakistan from: 20 Aug 2020 00 to: 01 Sep 2020 00.,Green,1.0,Green,0.5,Pakistan,2020-08-20 00:00:00,2020-09-01 00:00:00,0.0,GLOFAS,PAK,97.0,8716.0,FL 1100588,72.3562789,34.7447334
1731,Green Flood in Mexico from: 08 Aug 2020 00 to: 31 Aug 2020 00.,Green,1.0,Green,0.5,Mexico,2020-08-08 00:00:00,2020-08-31 00:00:00,0.0,GLOFAS,MEX,4.0,200.0,FL 1100575,-104.5679832,19.237843
1732,Green Flood in Nigeria from: 30 Aug 2020 00 to: 30 Aug 2020 00.,Green,1.0,Green,0.5,Nigeria,2020-08-30 00:00:00,2020-08-30 00:00:00,0.0,GLOFAS,NGA,44.0,5254.0,FL 1100597,9.5466043,12.2615909
1733,Green Flood in India from: 14 Aug 2020 00 to: 29 Aug 2020 00.,Green,1.0,Green,0.5,India,2020-08-14 00:00:00,2020-08-29 00:00:00,0.0,GLOFAS,IND,57.0,69724.0,FL 1100578,72.8316243,21.1700129
1734,"Green Flood in Ireland, United Kingdom from: 24 Aug 2020 00 to: 28 Aug 2020 00.",Green,1.0,Green,0.5,"Ireland, United Kingdom",2020-08-24 00:00:00,2020-08-28 00:00:00,0.0,GLOFAS,IRL,0.0,80.0,FL 1100593,-9.4530596,51.6800398
1735,Green Flood in Indonesia from: 06 Sep 2020 00 to: 12 Nov 2020 00.,Green,1.0,Green,0.5,Indonesia,2020-09-06 00:00:00,2020-11-12 00:00:00,0.0,GLOFAS,IDN,43.0,11552.0,FL 1100613,101.395029986203,-2.0637551
1736,Green Flood in Bangladesh from: 24 Sep 2020 00 to: 30 Sep 2020 00.,Green,1.0,Orange,1.5,Bangladesh,2020-09-24 00:00:00,2020-09-30 00:00:00,0.0,GLOFAS,BGD,0.0,-1.0,FL 1100633,88.840752,25.9345033
1737,Green Flood in Vietnam from: 25 Sep 2020 00 to: 28 Sep 2020 00.,Green,1.0,Green,0.5,Vietnam,2020-09-25 00:00:00,2020-09-28 00:00:00,0.0,GLOFAS,VNM,2.0,-1.0,FL 1100629,105.205674,21.2470621
1738,Green Flood in Ghana from: 24 Sep 2020 00 to: 28 Sep 2020 00.,Green,1.0,Green,0.5,Ghana,2020-09-24 00:00:00,2020-09-28 00:00:00,0.0,GLOFAS,GHA,1.0,-1.0,FL 1100625,-1.6162375,6.6667695
1739,Green Flood in Myanmar from: 22 Sep 2020 00 to: 28 Sep 2020 00.,Green,1.0,Green,0.5,Myanmar,2020-09-22 00:00:00,2020-09-28 00:00:00,0.0,GLOFAS,MMR,0.0,2875.0,FL 1100627,96.2977356,25.6146635
1740,Green Flood in Uganda from: 26 Oct 2020 00 to: 04 Nov 2020 00.,Green,1.0,Green,0.5,Uganda,2020-10-26 00:00:00,2020-11-04 00:00:00,0.0,GLOFAS,UGA,2.0,-1.0,FL 1100661,30.0764196,0.1663884
1741,"Green Flood in Greece, Türkiye from: 30 Oct 2020 00 to: 30 Oct 2020 00.",Green,1.0,Green,0.5,"Greece, Türkiye",2020-10-30 00:00:00,2020-10-30 00:00:00,0.0,GLOFAS,GRC,1.0,-1.0,FL 1100660,26.9765459,37.756024
1742,Green Flood in Thailand from: 20 Nov 2020 00 to: 21 Dec 2020 00.,Green,1.0,Orange,1.5,Thailand,2020-11-20 00:00:00,2020-12-21 00:00:00,0.0,GLOFAS,THA,24.0,421.0,FL 1100690,101.28040171806,6.5411433
1743,Green Flood in United States from: 30 Nov 2020 00 to: 04 Dec 2020 00.,Green,1.0,Green,0.5,United States,2020-11-30 00:00:00,2020-12-04 00:00:00,0.0,GLOFAS,USA,0.0,50.0,FL 1100692,-135.4455163,59.2354255
1744,Green Flood in Vietnam from: 28 Nov 2020 00 to: 02 Dec 2020 00.,Green,1.0,Green,0.5,Vietnam,2020-11-28 00:00:00,2020-12-02 00:00:00,0.0,GLOFAS,VNM,5.0,5674.0,FL 1100691,109.052296,12.2585298
1745,"Green Flood in Iran, Iraq, Kuwait from: 28 Nov 2020 00 to: 30 Nov 2020 00.",Green,1.0,Green,0.5,"Iran, Iraq, Kuwait",2020-11-28 00:00:00,2020-11-30 00:00:00,0.0,GLOFAS,IRN,0.0,775.0,FL 1100688,46.603534214165,33.2800457
1746,Green Flood in Malaysia from: 27 Nov 2020 00 to: 30 Nov 2020 00.,Green,1.0,Green,0.5,Malaysia,2020-11-27 00:00:00,2020-11-30 00:00:00,0.0,GLOFAS,MYS,0.0,364.0,FL 1100689,113.0432922,3.1704142
1747,Green Flood in Italy from: 20 Nov 2020 00 to: 30 Nov 2020 00.,Green,1.0,Green,0.5,Italy,2020-11-20 00:00:00,2020-11-30 00:00:00,0.0,GLOFAS,ITA,3.0,-1.0,FL 1100679,9.3852653,40.4784991
1748,Green Flood in Indonesia from: 14 Nov 2020 00 to: 30 Nov 2020 00.,Green,1.0,Green,0.5,Indonesia,2020-11-14 00:00:00,2020-11-30 00:00:00,0.0,GLOFAS,IDN,7.0,4141.0,FL 1100671,113.2903307,-1.499583
1749,Green Flood in Malaysia from: 22 Nov 2020 00 to: 28 Nov 2020 00.,Green,1.0,Green,0.5,Malaysia,2020-11-22 00:00:00,2020-11-28 00:00:00,0.0,GLOFAS,MYS,0.0,669.0,FL 1100693,103.1353931,5.3122963
1750,Green Flood in Uganda from: 23 Nov 2020 00 to: 26 Nov 2020 00.,Green,1.0,Green,0.5,Uganda,2020-11-23 00:00:00,2020-11-26 00:00:00,0.0,GLOFAS,UGA,3.0,-1.0,FL 1100683,30.0511433,0.0603776
1751,Green Flood in Norway from: 30 Dec 2020 00 to: 04 Jan 2021 00.,Green,1.0,Green,0.5,Norway,2020-12-30 00:00:00,2021-01-04 00:00:00,0.0,GLOFAS,NOR,0.0,-1.0,FL 1100716,11.034688,60.072005
1752,"Green Flood in France, United Kingdom from: 24 Dec 2020 00 to: 03 Jan 2021 00.",Green,1.0,Green,0.5,"France, United Kingdom",2020-12-24 00:00:00,2021-01-03 00:00:00,0.0,GLOFAS,FRA,0.0,-1.0,FL 1100714,-0.4666353,52.1386077
1753,Green Flood in Papua New Guinea from: 28 Dec 2020 00 to: 02 Jan 2021 00.,Green,1.0,Green,0.5,Papua New Guinea,2020-12-28 00:00:00,2021-01-02 00:00:00,0.0,GLOFAS,PNG,15.0,-1.0,FL 1100713,147.0,-8.333333
1754,Green Flood in Zambia from: 24 Dec 2020 00 to: 30 Dec 2020 00.,Green,1.0,Green,0.5,Zambia,2020-12-24 00:00:00,2020-12-30 00:00:00,0.0,GLOFAS,ZMB,1.0,-1.0,FL 1100722,27.0622585,-14.9857104
1755,Green Flood in Madagascar from: 26 Dec 2020 00 to: 29 Dec 2020 00.,Green,1.0,Green,0.5,Madagascar,2020-12-26 00:00:00,2020-12-29 00:00:00,0.0,GLOFAS,MDG,0.0,300.0,FL 1100707,49.3937017,-18.1459348
1756,Green Flood in Ecuador from: 24 Dec 2020 00 to: 28 Dec 2020 00.,Green,1.0,Green,0.5,Ecuador,2020-12-24 00:00:00,2020-12-28 00:00:00,0.0,GLOFAS,ECU,0.0,-1.0,FL 1100709,-78.7794821,-2.92964
1757,Green Flood in Italy from: 24 Jan 2021 00 to: 07 Feb 2021 00.,Green,1.0,Green,0.5,Italy,2021-01-24 00:00:00,2021-02-07 00:00:00,0.0,GLOFAS,ITA,0.0,106.0,FL 1100742,16.1122151,39.4687917
1758,Green Flood in France from: 28 Jan 2021 00 to: 05 Feb 2021 00.,Green,1.0,Green,0.5,France,2021-01-28 00:00:00,2021-02-05 00:00:00,0.0,GLOFAS,FRA,2.0,8.0,FL 1100750,-61.6599862,16.1174136
1759,Green Flood in United States from: 26 Jan 2021 00 to: 03 Feb 2021 00.,Green,1.0,Green,0.5,United States,2021-01-26 00:00:00,2021-02-03 00:00:00,0.0,GLOFAS,USA,0.0,-1.0,FL 1100746,-82.6601619,43.0190628
1760,Green Flood in Greece from: 26 Jan 2021 00 to: 02 Feb 2021 00.,Green,1.0,Green,0.5,Greece,2021-01-26 00:00:00,2021-02-02 00:00:00,0.0,GLOFAS,GRC,1.0,100.0,FL 1100749,25.873999,40.8457445
1761,Green Flood in Türkiye from: 24 Jan 2021 00 to: 02 Feb 2021 00.,Green,1.0,Green,0.5,Türkiye,2021-01-24 00:00:00,2021-02-02 00:00:00,0.0,GLOFAS,TUR,0.0,-1.0,FL 1100741,27.179919,39.1214485
1762,Green Flood in Germany from: 29 Jan 2021 00 to: 01 Feb 2021 00.,Green,1.0,Green,0.5,Germany,2021-01-29 00:00:00,2021-02-01 00:00:00,0.0,GLOFAS,DEU,0.0,180.0,FL 1100748,9.1112931,50.2867122
1763,"Orange Flood in Eswatini, Madagascar, Mozambique, South Africa, Zimbabwe from: 19 Jan 2021 00 to: 31 Jan 2021 00.",Orange,2.0,Orange,1.5,"Eswatini, Madagascar, Mozambique, South Africa, Zimbabwe",2021-01-19 00:00:00,2021-01-31 00:00:00,0.0,GLOFAS,SWZ,65.0,176131.0,FL 1100745,50.2780918,-14.9061192
1764,Green Flood in Paraguay from: 31 Jan 2021 00 to: 31 Jan 2021 00.,Green,1.0,Green,0.5,Paraguay,2021-01-31 00:00:00,2021-01-31 00:00:00,0.0,GLOFAS,PRY,10.0,-1.0,FL 1100754,-57.5760841,-25.2636034
1765,Green Flood in Papua New Guinea from: 27 Jan 2021 00 to: 29 Jan 2021 00.,Green,1.0,Green,0.5,Papua New Guinea,2021-01-27 00:00:00,2021-01-29 00:00:00,0.0,GLOFAS,PNG,8.0,-1.0,FL 1100752,146.6100502,-6.9205679
1766,Green Flood in Chile from: 29 Jan 2021 00 to: 29 Jan 2021 00.,Green,1.0,Green,0.5,Chile,2021-01-29 00:00:00,2021-01-29 00:00:00,0.0,GLOFAS,CHL,0.0,-1.0,FL 1100747,-70.5182471,-33.3527628
1767,Green Flood in Argentina from: 26 Jan 2021 00 to: 27 Jan 2021 00.,Green,1.0,Green,0.5,Argentina,2021-01-26 00:00:00,2021-01-27 00:00:00,0.0,GLOFAS,ARG,0.0,-1.0,FL 1100743,-58.8331939,-27.4689793
1768,Green Flood in Indonesia from: 14 Feb 2021 00 to: 07 Apr 2021 01.,Green,1.0,Green,0.5,Indonesia,2021-02-14 00:00:00,2021-04-07 01:00:00,0.0,GLOFAS,IDN,24.0,6385.0,FL 1100766,115.2661034,-2.969304
1769,Green Flood in Brazil from: 26 Feb 2021 00 to: 25 Mar 2021 01.,Green,1.0,Green,0.5,Brazil,2021-02-26 00:00:00,2021-03-25 01:00:00,0.0,GLOFAS,BRA,1.0,-1.0,FL 1100784,-49.1565483227564,-26.8732794
1770,Green Flood in Ecuador from: 28 Feb 2021 00 to: 11 Mar 2021 01.,Green,1.0,Green,0.5,Ecuador,2021-02-28 00:00:00,2021-03-11 01:00:00,0.0,GLOFAS,ECU,0.0,15.0,FL 1100792,-79.3666965,-1.3397668
1771,Green Flood in Norway from: 27 Feb 2021 00 to: 01 Mar 2021 00.,Green,1.0,Green,0.5,Norway,2021-02-27 00:00:00,2021-03-01 00:00:00,0.0,GLOFAS,NOR,0.0,20.0,FL 1100787,10.748373,59.923408
1772,Green Flood in Peru from: 15 Feb 2021 00 to: 01 Mar 2021 00.,Green,1.0,Green,0.5,Peru,2021-02-15 00:00:00,2021-03-01 00:00:00,0.0,GLOFAS,PER,1.0,150.0,FL 1100776,-80.3410939808045,-4.9262558
1773,Green Flood in Burundi from: 24 Feb 2021 00 to: 01 Mar 2021 00.,Green,1.0,Green,0.5,Burundi,2021-02-24 00:00:00,2021-03-01 00:00:00,0.0,GLOFAS,BDI,0.0,-1.0,FL 1100778,29.4535702,-3.4759817
1774,Green Flood in Fiji from: 28 Feb 2021 00 to: 28 Feb 2021 00.,Green,1.0,Green,0.5,Fiji,2021-02-28 00:00:00,2021-02-28 00:00:00,0.0,GLOFAS,FJI,0.0,-1.0,FL 1100785,178.9910065,-16.6429621
1775,Green Flood in Colombia from: 11 Mar 2021 01 to: 15 Apr 2021 01.,Green,1.0,Green,0.5,Colombia,2021-03-11 01:00:00,2021-04-15 01:00:00,0.0,GLOFAS,COL,3.0,65.0,FL 1100832,-73.783892,2.8894434
1776,Green Flood in Peru from: 30 Mar 2021 01 to: 03 Apr 2021 01.,Green,1.0,Green,0.5,Peru,2021-03-30 01:00:00,2021-04-03 01:00:00,0.0,GLOFAS,PER,0.0,-1.0,FL 1100805,-75.0458515,-6.8699697
1777,Green Flood in Colombia from: 21 Apr 2021 01 to: 19 May 2021 01.,Green,1.0,Green,0.5,Colombia,2021-04-21 01:00:00,2021-05-19 01:00:00,0.0,GLOFAS,COL,1.0,-1.0,FL 1100849,-75.8591832268447,4.9028507
1778,Green Flood in Indonesia from: 29 Apr 2021 01 to: 15 May 2021 01.,Green,1.0,Green,0.5,Indonesia,2021-04-29 01:00:00,2021-05-15 01:00:00,0.0,GLOFAS,IDN,6.0,30.0,FL 1100851,119.412505958425,-5.1247153
1779,Green Flood in Seychelles from: 21 Apr 2021 01 to: 14 May 2021 01.,Green,1.0,Green,0.5,Seychelles,2021-04-21 01:00:00,2021-05-14 01:00:00,0.0,GLOFAS,SYC,23.0,-1.0,FL 1100876,39.2611203775706,-6.82725295
1780,Green Flood in Rwanda from: 29 Apr 2021 01 to: 13 May 2021 01.,Green,1.0,Green,0.5,Rwanda,2021-04-29 01:00:00,2021-05-13 01:00:00,0.0,GLOFAS,RWA,1.0,630.0,FL 1100850,29.1545909245213,-2.35801965
1781,Green Flood in Georgia from: 29 Apr 2021 01 to: 04 May 2021 01.,Green,1.0,Green,0.5,Georgia,2021-04-29 01:00:00,2021-05-04 01:00:00,0.0,GLOFAS,GEO,0.0,-1.0,FL 1100867,45.672178100000004,41.737352
1782,Green Flood in United States from: 27 Apr 2021 01 to: 03 May 2021 01.,Green,1.0,Green,0.5,United States,2021-04-27 01:00:00,2021-05-03 01:00:00,0.0,GLOFAS,USA,0.0,250.0,FL 1100855,-95.1219348,31.0834452
1783,"Green Flood in Saint Lucia, Saint Vincent and the Grenadines from: 29 Apr 2021 01 to: 01 May 2021 01.",Green,1.0,Green,0.5,"Saint Lucia, Saint Vincent and the Grenadines",2021-04-29 01:00:00,2021-05-01 01:00:00,0.0,GLOFAS,LCA,0.0,-1.0,FL 1100854,-61.2279621,13.1561864
1784,Green Flood in Haiti from: 02 Apr 2021 01 to: 30 Apr 2021 17.,Green,1.0,Green,0.5,Haiti,2021-04-02 01:00:00,2021-04-30 17:30:31,0.0,GLOFAS,HTI,4.0,700.0,FL 1100812,-73.0589966,19.8469434
1785,Green Flood in Congo-Brazzaville from: 27 Apr 2021 01 to: 29 Apr 2021 01.,Green,1.0,Green,0.5,Congo-Brazzaville,2021-04-27 01:00:00,2021-04-29 01:00:00,0.0,GLOFAS,COG,13.0,-1.0,FL 1100873,26.9160693,-6.0500915
1786,Green Flood in Indonesia from: 24 May 2021 01 to: 03 Jun 2021 01.,Green,1.0,Orange,1.5,Indonesia,2021-05-24 01:00:00,2021-06-03 01:00:00,0.0,GLOFAS,IDN,0.0,702.0,FL 1100897,108.3506712,-6.5379619
1787,Green Flood in Chile from: 31 May 2021 01 to: 02 Jun 2021 01.,Green,1.0,Green,0.5,Chile,2021-05-31 01:00:00,2021-06-02 01:00:00,0.0,GLOFAS,CHL,0.0,35.0,FL 1100895,-72.0320492,-38.9328331
1788,Green Flood in Pakistan from: 31 May 2021 01 to: 02 Jun 2021 01.,Green,1.0,Green,0.5,Pakistan,2021-05-31 01:00:00,2021-06-02 01:00:00,0.0,GLOFAS,PAK,9.0,-1.0,FL 1100906,176.1870146,-40.2438621
1789,Green Flood in Philippines from: 30 May 2021 01 to: 01 Jun 2021 01.,Green,1.0,Green,0.5,Philippines,2021-05-30 01:00:00,2021-06-01 01:00:00,0.0,GLOFAS,PHL,1.0,1004.0,FL 1100904,125.6084371,7.0645451
1790,Green Flood in Taiwan from: 30 May 2021 01 to: 31 May 2021 01.,Green,1.0,Green,0.5,Taiwan,2021-05-30 01:00:00,2021-05-31 01:00:00,0.0,GLOFAS,-1,0.0,-1.0,FL 1100900,120.5444667,24.0755667
1791,Green Flood in New Zealand from: 29 May 2021 01 to: 31 May 2021 01.,Green,1.0,Green,0.5,New Zealand,2021-05-29 01:00:00,2021-05-31 01:00:00,0.0,GLOFAS,NZL,0.0,600.0,FL 1100901,172.235671489174,-43.2075469
1792,"Red Flood in Bangladesh, India from: 24 May 2021 01 to: 31 May 2021 01.",Red,3.0,Red,2.5,"Bangladesh, India",2021-05-24 01:00:00,2021-05-31 01:00:00,0.0,GLOFAS,BGD,10.0,4350061.0,FL 1100902,85.2557301,23.4559809
1793,Green Flood in United States from: 28 May 2021 01 to: 31 May 2021 01.,Green,1.0,Green,0.5,United States,2021-05-28 01:00:00,2021-05-31 01:00:00,0.0,GLOFAS,USA,1.0,-1.0,FL 1100896,-105.2708179,33.3875888
1794,Green Flood in Ukraine from: 29 May 2021 01 to: 31 May 2021 01.,Green,1.0,Green,0.5,Ukraine,2021-05-29 01:00:00,2021-05-31 01:00:00,0.0,GLOFAS,UKR,0.0,-1.0,FL 1100894,34.1024858,44.9521457
1795,Green Flood in Spain from: 28 May 2021 01 to: 29 May 2021 01.,Green,1.0,Green,0.5,Spain,2021-05-28 01:00:00,2021-05-29 01:00:00,0.0,GLOFAS,ESP,0.0,-1.0,FL 1100893,-3.696977,42.343926
1796,Red Flood in China from: 20 Jun 2021 01 to: 30 Jul 2021 01.,Red,3.0,Green,0.5,China,2021-06-20 01:00:00,2021-07-30 01:00:00,0.0,GLOFAS,CHN,110.0,2518000.0,FL 1100932,112.5452739,37.870009
1797,Green Flood in United Kingdom from: 25 Jun 2021 01 to: 22 Jul 2021 01.,Green,1.0,Green,0.5,United Kingdom,2021-06-25 01:00:00,2021-07-22 01:00:00,0.0,GLOFAS,GBR,0.0,140.0,FL 1100941,0.721036181340144,51.20707485
1798,Green Flood in United States from: 18 Jun 2021 01 to: 14 Jul 2021 01.,Green,1.0,Green,0.5,United States,2021-06-18 01:00:00,2021-07-14 01:00:00,0.0,GLOFAS,USA,5.0,115.0,FL 1100925,-75.1263909,40.3451668
1799,Green Flood in Chad from: 26 Jun 2021 01 to: 10 Jul 2021 01.,Green,1.0,Green,0.5,Chad,2021-06-26 01:00:00,2021-07-10 01:00:00,0.0,GLOFAS,TCD,5.0,-1.0,FL 1100961,16.5294956,9.5713051
1800,Green Flood in Poland from: 29 Jun 2021 01 to: 06 Jul 2021 01.,Green,1.0,Green,0.5,Poland,2021-06-29 01:00:00,2021-07-06 01:00:00,0.0,GLOFAS,POL,0.0,-1.0,FL 1100945,21.2073404,52.5461934
1801,Green Flood in Italy from: 18 Jun 2021 01 to: 06 Jul 2021 01.,Green,1.0,Green,0.5,Italy,2021-06-18 01:00:00,2021-07-06 01:00:00,0.0,GLOFAS,ITA,0.0,-1.0,FL 1100935,0.0,0.0
1802,Green Flood in Russia from: 14 Jun 2021 01 to: 06 Jul 2021 01.,Green,1.0,Green,0.5,Russia,2021-06-14 01:00:00,2021-07-06 01:00:00,0.0,GLOFAS,RUS,3.0,2863.0,FL 1100916,39.0261044,45.7684014
1803,Green Flood in Nepal from: 28 Jun 2021 01 to: 04 Jul 2021 01.,Green,1.0,Green,0.5,Nepal,2021-06-28 01:00:00,2021-07-04 01:00:00,0.0,GLOFAS,NPL,20.0,-1.0,FL 1100949,84.0917139,28.1083929
1804,Green Flood in Mexico from: 27 Jun 2021 01 to: 04 Jul 2021 01.,Green,1.0,Green,0.5,Mexico,2021-06-27 01:00:00,2021-07-04 01:00:00,0.0,GLOFAS,MEX,2.0,-1.0,FL 1100938,-105.220306,20.6407176
1805,Green Flood in South Africa from: 28 Jun 2021 01 to: 03 Jul 2021 01.,Green,1.0,Green,0.5,South Africa,2021-06-28 01:00:00,2021-07-03 01:00:00,0.0,GLOFAS,ZAF,0.0,80.0,FL 1101006,18.7333333,-33.8416667
1806,Green Flood in Peru from: 29 Jun 2021 01 to: 01 Jul 2021 01.,Green,1.0,Green,0.5,Peru,2021-06-29 01:00:00,2021-07-01 01:00:00,0.0,GLOFAS,PER,0.0,150.0,FL 1100955,-76.1330208,-7.0238211
