description,alertlevel,alertscore,episodealertscore,country,fromdate,todate,severity (ha),iso3,GDACS ID,People affected,Duration (days),longitude,latitude
Green Forest fires in Canada from: 29 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Canada,2024-07-29,2024-08-11,6540.0,CAN,WF 1021179,0.0,13.0,-122.36213189426084,59.15281414662525
Green Forest fires in Angola from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Angola,2024-07-31,2024-08-11,16829.0,AGO,WF 1021155,99.0,11.0,19.416885721530534,-9.979179628464939
Green Forest fires in Angola from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Angola,2024-07-31,2024-08-11,6985.0,AGO,WF 1021147,24.0,11.0,17.51462148506522,-10.832426845445818
Green Forest fires in Zambia from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Zambia,2024-07-31,2024-08-11,8138.0,ZMB,WF 1021149,724.0,11.0,30.35821347493799,-12.69459167205164
Green Forest fires in Tanzania from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Tanzania,2024-07-31,2024-08-11,8877.0,TZA,WF 1021150,0.0,11.0,33.96998356781342,-6.9848330754222285
Green Forest fires in Angola from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Angola,2024-07-31,2024-08-11,9402.0,AGO,WF 1021151,846.0,11.0,15.69610009635409,-14.023895422538155
Green Forest fires in Angola from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Angola,2024-07-31,2024-08-11,9560.0,AGO,WF 1021152,205.0,11.0,16.702063972380575,-10.2629603797048
Green Forest fires in Brazil from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Brazil,2024-07-30,2024-08-11,5047.0,BRA,WF 1021159,37.0,12.0,-55.9521326735278,-6.474544968446138
Green Forest fires in The Democratic Republic of Congo from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-30,2024-08-11,5059.0,COD,WF 1021160,257.0,12.0,23.072085180853264,-7.632243536369693
Green Forest fires in The Democratic Republic of Congo from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-30,2024-08-11,5141.0,COD,WF 1021161,53.0,12.0,19.067528444365006,-3.9660663747526463
Green Forest fires in Namibia from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Namibia,2024-07-30,2024-08-11,5167.0,NAM,WF 1021162,0.0,12.0,23.018605163453874,-17.965815063746735
Green Forest fires in The Democratic Republic of Congo from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-30,2024-08-11,5343.0,COD,WF 1021163,182.0,12.0,19.155622969563115,-3.9806221382560705
Green Forest fires in The Democratic Republic of Congo from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-30,2024-08-11,5480.0,COD,WF 1021164,452.0,12.0,18.398220983207644,-5.25210913691761
Green Forest fires in The Democratic Republic of Congo from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-30,2024-08-11,5537.0,COD,WF 1021165,1580.0,12.0,20.67514244480744,-5.77321737915906
Green Forest fires in The Democratic Republic of Congo from: 30 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-30,2024-08-11,5562.0,COD,WF 1021166,245.0,12.0,21.50365850999731,-5.536670245761795
Green Forest fires in Angola from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,Angola,2024-07-31,2024-08-11,5764.0,AGO,WF 1021143,0.0,11.0,16.356924559997378,-10.581991985931378
Green Forest fires in The Democratic Republic of Congo from: 31 Jul 2024 to: 11 Aug 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-07-31,2024-08-11,5240.0,COD,WF 1021141,152.0,11.0,24.47973387270126,-7.420736222770297
Green Forest fires in Angola from: 30 Jul 2024 to: 10 Aug 2024.,Green,1.0,0.5,Angola,2024-07-30,2024-08-10,5655.0,AGO,WF 1021167,88.0,11.0,16.984978406157154,-10.070924516724752
Green Forest fires in Angola from: 31 Jul 2024 to: 10 Aug 2024.,Green,1.0,0.5,Angola,2024-07-31,2024-08-10,11266.0,AGO,WF 1021154,143.0,10.0,19.07418842765812,-8.8308281534011
Green Forest fires in Mozambique from: 28 Jul 2024 to: 10 Aug 2024.,Green,1.0,0.5,Mozambique,2024-07-28,2024-08-10,8923.0,MOZ,WF 1021186,4488.0,13.0,38.711605777395114,-14.240874878618575
Green Forest fires in Australia from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Australia,2024-08-31,2024-09-05,11171.0,AUS,WF 1021957,0.0,5.0,128.13066953471483,-16.727256641048687
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,18470.0,BRA,WF 1021889,1.0,5.0,-50.90682245148883,-11.851972978596915
Green Forest fires in Angola from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Angola,2024-08-31,2024-09-05,13227.0,AGO,WF 1021917,0.0,5.0,16.999703269873553,-16.660147900832172
Green Forest fires in Australia from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Australia,2024-08-31,2024-09-05,6434.0,AUS,WF 1021931,0.0,5.0,130.63160881195108,-13.491601357114424
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,6250.0,BRA,WF 1021932,0.0,5.0,-46.468336665087705,-10.875452452216852
Green Forest fires in Zambia from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-31,2024-09-05,20401.0,ZMB,WF 1021944,3096.0,5.0,31.041641872314344,-11.34393352191282
Green Forest fires in Zambia from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-31,2024-09-05,44715.0,ZMB,WF 1021945,3501.0,5.0,31.019431330813113,-11.684766147810201
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,7200.0,BRA,WF 1021954,21.0,5.0,-56.15301247942723,-14.596415280910502
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,17904.0,BRA,WF 1021955,5.0,5.0,-55.313825788036205,-14.581868475387415
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,5558.0,BRA,WF 1021967,21.0,5.0,-56.09265950568648,-22.10281989401966
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,12029.0,BRA,WF 1021979,2.0,5.0,-50.14674858260553,-11.717390164177385
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,5103.0,BRA,WF 1021987,65.0,5.0,-54.87142626514294,-9.591899250130483
Green Forest fires in Brazil from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-05,5127.0,BRA,WF 1021988,23.0,5.0,-54.80183650131299,-19.357612515021177
Green Forest fires in Zambia from: 31 Aug 2024 to: 05 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-31,2024-09-05,8459.0,ZMB,WF 1021998,312.0,5.0,31.271129470909546,-10.777067867249137
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,5593.0,BRA,WF 1021968,0.0,5.0,-57.047780623791894,-15.732568495356677
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,5050.0,BRA,WF 1021969,0.0,5.0,-55.72686015296203,-14.015991048958595
Green Forest fires in Australia from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Australia,2024-08-30,2024-09-04,5828.0,AUS,WF 1021970,0.0,5.0,132.07153947010914,-12.697284946877712
Green Forest fires in Zambia from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-30,2024-09-04,6441.0,ZMB,WF 1021976,175.0,5.0,30.714749062786456,-12.671351238393932
Green Forest fires in Zambia from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-30,2024-09-04,10922.0,ZMB,WF 1021977,1509.0,5.0,31.04084855808498,-11.102504103772295
Green Forest fires in Brazil from: 31 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-31,2024-09-04,5617.0,BRA,WF 1021956,1.0,4.0,-47.25320118837343,-10.340179930269363
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,10922.0,BRA,WF 1021923,243.0,5.0,-50.49885070459145,-9.349975808048749
Green Forest fires in Zambia from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-30,2024-09-04,5558.0,ZMB,WF 1021946,254.0,5.0,30.31553760022663,-9.127280036350491
Green Forest fires in Angola from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Angola,2024-08-30,2024-09-04,5119.0,AGO,WF 1021947,0.0,5.0,17.803435101244865,-13.238812940921138
Green Forest fires in Zambia from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-30,2024-09-04,12456.0,ZMB,WF 1021948,128.0,5.0,29.60476724523439,-9.53662068777411
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,6849.0,BRA,WF 1021933,9.0,5.0,-49.00240891992442,-14.94840860688638
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,6800.0,BRA,WF 1021913,9.0,5.0,-63.828846891940536,-7.952839660633499
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,7385.0,BRA,WF 1021906,50.0,5.0,-48.574202678295784,-6.71338816725622
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,7648.0,BRA,WF 1021958,1.0,5.0,-56.751161591192826,-13.900963276263733
Green Forest fires in Brazil from: 30 Aug 2024 to: 04 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-04,5235.0,BRA,WF 1021960,6.0,5.0,-46.71532450597484,-8.362230351149538
Green Forest fires in Brazil from: 30 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-30,2024-09-03,5071.0,BRA,WF 1021959,4.0,4.0,-59.02426440788547,-13.077261664145407
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,5510.0,BRA,WF 1021907,0.0,5.0,-51.86519056335957,-9.177851680874051
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,5072.0,BRA,WF 1021908,0.0,5.0,-49.74099268065131,-10.31596107629751
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,5638.0,BRA,WF 1021909,36.0,5.0,-47.063818410030166,-8.051753708532827
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,10153.0,BRA,WF 1021910,0.0,5.0,-50.312018548825385,-11.650632493981766
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,10276.0,BRA,WF 1021912,0.0,5.0,-54.71264319578161,-14.199701233473176
Green Forest fires in Zambia from: 31 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-31,2024-09-03,6599.0,ZMB,WF 1021918,105.0,3.0,29.57556902823709,-9.55507060298528
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,5023.0,BRA,WF 1021934,3.0,5.0,-53.65406429444766,-9.69219910840647
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,5230.0,BRA,WF 1021935,3.0,5.0,-57.00195401592264,-9.418969986220636
Green Forest fires in Australia from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Australia,2024-08-29,2024-09-03,5371.0,AUS,WF 1021936,0.0,5.0,135.66271710302877,-13.360805862902886
Green Forest fires in Zambia from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Zambia,2024-08-29,2024-09-03,5512.0,ZMB,WF 1021949,51.0,5.0,31.667447663834995,-9.906176574412875
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,6077.0,BRA,WF 1021924,517.0,5.0,-42.91192230244755,-6.8311055014185715
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,5794.0,BRA,WF 1021925,83.0,5.0,-47.479332852700885,-7.057628915600055
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,14457.0,BRA,WF 1021899,5.0,5.0,-58.83424462383533,-14.968028878681416
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,8010.0,BRA,WF 1021900,18.0,5.0,-55.68343306855199,-14.89149996553079
Green Forest fires in Brazil from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-03,6684.0,BRA,WF 1021878,45.0,5.0,-59.17482374707773,-15.53375027942605
Green Forest fires in South Africa from: 29 Aug 2024 to: 03 Sep 2024.,Green,1.0,0.5,South Africa,2024-08-29,2024-09-03,6309.0,ZAF,WF 1021859,8.0,5.0,28.037208849309934,-31.122615638973247
Green Forest fires in Angola from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Angola,2024-08-28,2024-09-02,7976.0,AGO,WF 1021862,0.0,5.0,18.5230807027877,-14.884041436718961
Green Forest fires in Bolivia from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Bolivia,2024-08-28,2024-09-02,11600.0,BOL,WF 1021872,19.0,5.0,-67.29620989106319,-12.847330797075305
Green Forest fires in Brazil from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-28,2024-09-02,9591.0,BRA,WF 1021873,35.0,5.0,-57.42933157185991,-20.76628971118573
Green Forest fires in Brazil from: 29 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-02,16208.0,BRA,WF 1021849,18.0,4.0,-55.88727704631645,-19.54758721255024
Green Forest fires in Brazil from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-28,2024-09-02,7681.0,BRA,WF 1021850,51.0,5.0,-52.08246674046285,-10.595164858785026
Green Forest fires in Canada from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Canada,2024-08-28,2024-09-02,16565.0,CAN,WF 1021851,0.0,5.0,-107.48006646885479,55.92216878407137
Green Forest fires in Brazil from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-28,2024-09-02,12341.0,BRA,WF 1021852,59.0,5.0,-48.40321270453263,-12.655190156561059
Green Forest fires in Brazil from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-28,2024-09-02,19703.0,BRA,WF 1021824,6.0,5.0,-53.830017178996656,-9.891007460306312
Green Forest fires in Brazil from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-28,2024-09-02,12250.0,BRA,WF 1021841,33.0,5.0,-55.20319959933751,-15.15704582355576
Green Forest fires in Bolivia from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Bolivia,2024-08-28,2024-09-02,5419.0,BOL,WF 1021877,0.0,5.0,-66.74240472802416,-12.312002721675631
Green Forest fires in Brazil from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-28,2024-09-02,7551.0,BRA,WF 1021895,0.0,5.0,-43.45078082879874,-8.456237426206835
Green Forest fires in Angola from: 28 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Angola,2024-08-28,2024-09-02,6206.0,AGO,WF 1021885,0.0,5.0,17.89594881684331,-15.462395816757049
"Green Forest fires in Bolivia, Brazil from: 29 Aug 2024 to: 02 Sep 2024.",Green,1.0,0.5,"Bolivia, Brazil",2024-08-29,2024-09-02,5173.0,BOL,WF 1021891,92.0,4.0,-59.49543492526731,-16.338403371846223
Green Forest fires in Brazil from: 29 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-02,5590.0,BRA,WF 1021892,7.0,4.0,-58.34902855578664,-12.782562789989408
Green Forest fires in Brazil from: 29 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Brazil,2024-08-29,2024-09-02,7627.0,BRA,WF 1021893,106.0,4.0,-53.408626567932025,-14.534588496131835
Green Forest fires in Canada from: 31 Aug 2024 to: 02 Sep 2024.,Green,1.0,0.5,Canada,2024-08-31,2024-09-02,5619.0,CAN,WF 1021922,0.0,2.0,-107.07347887636793,55.935335569740346
Green Forest fires in The Democratic Republic of Congo from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,The Democratic Republic of Congo,2024-09-30,2024-10-05,7826.0,COD,WF 1022565,1492.0,5.0,30.142979744909884,-7.399142862355402
Green Forest fires in Australia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Australia,2024-09-30,2024-10-05,11602.0,AUS,WF 1022571,0.0,5.0,135.91129709568818,-16.552652078963327
Green Forest fires in Bolivia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Bolivia,2024-09-30,2024-10-05,19498.0,BOL,WF 1022575,0.0,5.0,-62.850283608230825,-14.67188760536473
Green Forest fires in Australia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Australia,2024-09-30,2024-10-05,6334.0,AUS,WF 1022580,0.0,5.0,125.55342734465053,-15.146804814225472
Green Forest fires in Bolivia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Bolivia,2024-09-30,2024-10-05,5755.0,BOL,WF 1022583,3.0,5.0,-65.4906101554456,-14.67647164184402
Green Forest fires in Brazil from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-30,2024-10-05,5512.0,BRA,WF 1022586,0.0,5.0,-57.38804161956807,-17.161521130988287
Green Forest fires in Bolivia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Bolivia,2024-09-30,2024-10-05,6317.0,BOL,WF 1022549,0.0,5.0,-63.291469433335315,-13.918198495243395
Green Forest fires in Australia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Australia,2024-09-30,2024-10-05,6501.0,AUS,WF 1022557,0.0,5.0,125.33547594036182,-15.266235694202562
Green Forest fires in Australia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Australia,2024-09-30,2024-10-05,15560.0,AUS,WF 1022558,0.0,5.0,143.59618377018452,-14.550885486387932
Green Forest fires in Australia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Australia,2024-09-30,2024-10-05,72756.0,AUS,WF 1022504,0.0,5.0,132.1912862293459,-14.970587685696552
Green Forest fires in Brazil from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-30,2024-10-05,10291.0,BRA,WF 1022505,0.0,5.0,-50.75592979512076,-2.87512537434214
Green Forest fires in Australia from: 30 Sep 2024 to: 05 Oct 2024.,Green,1.0,0.5,Australia,2024-09-30,2024-10-05,15496.0,AUS,WF 1022497,119.0,5.0,132.05328004135404,-14.634949119521481
Green Forest fires in Brazil from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-29,2024-10-04,22968.0,BRA,WF 1022509,9.0,5.0,-51.1607282460482,-13.57166274716075
Green Forest fires in Angola from: 30 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Angola,2024-09-30,2024-10-04,10981.0,AGO,WF 1022515,0.0,4.0,18.783029281871904,-16.7567893303494
Green Forest fires in South Africa from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,South Africa,2024-09-29,2024-10-04,5610.0,ZAF,WF 1022517,9.0,5.0,28.33785066269754,-23.73309249044124
Green Forest fires in Brazil from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-29,2024-10-04,6194.0,BRA,WF 1022559,8.0,5.0,-58.22487754244984,-16.5700665594351
Green Forest fires in Bolivia from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Bolivia,2024-09-29,2024-10-04,7124.0,BOL,WF 1022560,11.0,5.0,-64.85936958722361,-15.985690639087741
Green Forest fires in Australia from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Australia,2024-09-29,2024-10-04,10517.0,AUS,WF 1022561,0.0,5.0,135.5058225236217,-12.344069936199714
Green Forest fires in Australia from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Australia,2024-09-29,2024-10-04,11766.0,AUS,WF 1022553,0.0,5.0,141.8305777440811,-13.086985436678239
Green Forest fires in Bolivia from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Bolivia,2024-09-29,2024-10-04,6382.0,BOL,WF 1022536,8.0,5.0,-62.42545985274652,-15.766416501812383
Green Forest fires in Brazil from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-29,2024-10-04,10359.0,BRA,WF 1022537,49.0,5.0,-50.363121665744664,-16.095066243280872
Green Forest fires in Brazil from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-29,2024-10-04,9706.0,BRA,WF 1022538,82.0,5.0,-48.77010213364492,-14.760318261684317
Green Forest fires in Botswana from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Botswana,2024-09-29,2024-10-04,8710.0,BWA,WF 1022540,9.0,5.0,25.36461401040285,-23.13143601671933
Green Forest fires in Australia from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Australia,2024-09-29,2024-10-04,31486.0,AUS,WF 1022459,13.0,5.0,134.2096656315152,-20.74594448144281
Green Forest fires in Australia from: 29 Sep 2024 to: 04 Oct 2024.,Green,1.0,0.5,Australia,2024-09-29,2024-10-04,49389.0,AUS,WF 1022470,0.0,5.0,139.272445536155,-20.787277634071362
Green Forest fires in United States from: 28 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,United States,2024-09-28,2024-10-03,23369.0,USA,WF 1022471,60.0,5.0,-107.4555882095923,44.89636061476413
Green Forest fires in Botswana from: 28 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,Botswana,2024-09-28,2024-10-03,24354.0,BWA,WF 1022469,4.0,5.0,24.26037552613352,-20.038595600412528
Green Forest fires in Australia from: 28 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,Australia,2024-09-28,2024-10-03,13765.0,AUS,WF 1022475,0.0,5.0,136.74936611862358,-16.5472542246555
Green Forest fires in Australia from: 28 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,Australia,2024-09-28,2024-10-03,9016.0,AUS,WF 1022476,0.0,5.0,126.15367270281219,-14.698352644242116
Green Forest fires in Australia from: 29 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,Australia,2024-09-29,2024-10-03,9321.0,AUS,WF 1022530,0.0,4.0,136.09333627305398,-15.582252992238278
Green Forest fires in Bolivia from: 28 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,Bolivia,2024-09-28,2024-10-03,5608.0,BOL,WF 1022554,18.0,5.0,-63.678624976079355,-16.317803998431806
Green Forest fires in Brazil from: 29 Sep 2024 to: 03 Oct 2024.,Green,1.0,0.5,Brazil,2024-09-29,2024-10-03,6148.0,BRA,WF 1022552,4.0,4.0,-50.05271001747406,-12.13381929230321
