active_satellites,inactive_satellites,debris_objects,average_altitude,orbital_velocity,launch_frequency,collision_alerts,solar_activity,orbital_region,traffic_density,congestion
1897,1065,19450,17587.721347456987,2.7621355920462904,3.7893024455155544,99,221.31699031062206,2,0.3326151821259218,1
163,244,19863,18676.820040794613,2.41643595102198,14.245894456392827,1,62.581723461247684,3,0.5488020912537286,0
820,305,12020,7805.361176153446,2.300088044756561,5.537847076591989,19,171.63875203001896,1,0.33796527985962876,1
2158,1005,1693,7631.954720439725,5.293314072391661,8.39924485102453,4,87.82954065848234,3,0.7031049911959458,0
4986,2237,6426,23369.851585793604,7.340941767171951,16.641219344531443,90,68.32793485793425,2,0.36205317148541794,0
1436,2006,6772,3519.644710861066,3.5279229917869137,0.8911610470298914,2,120.99430742589468,1,0.46632605824467044,0
3753,1574,6347,11151.99050828366,1.8505602096332026,0.45468079845567333,81,183.38560826152226,2,0.7188476319212982,0
2517,269,3390,29943.210169974034,1.870095398798002,4.579742987972284,76,74.21058901740824,1,0.4164413647755967,0
179,1361,18761,3914.742995113096,7.535827934290517,13.688867402626741,85,145.1394648071316,2,0.6893529623365123,0
4160,2610,15659,16956.76241882584,4.701148346825082,4.722416706610257,76,131.22142312298428,2,0.3702264089777598,1
1152,1523,15250,24136.980771044186,4.263998574744276,17.273968139473702,11,135.49084828451694,3,0.3993661691852849,0
3167,1289,16116,5270.868125507153,7.2351887076507495,7.036963975474961,31,238.6833500338992,3,0.3213662266495594,0
3853,2801,5148,11386.170532864511,4.549790561440592,5.670223891174901,57,119.80598030898808,1,0.9894331447155401,0
1791,519,9342,20203.471272576535,4.3641922499402455,4.658261980920244,99,248.32578157073212,1,0.5049018974346323,1
2421,496,17830,11914.757205303404,7.486567735216577,11.47940709821384,70,157.6782334904371,2,0.22200000738965298,0
3091,1790,7904,4135.77244945645,4.32121386067775,17.12622554972445,69,218.4961770962818,3,0.5671386748057481,1
2388,1210,15239,8520.147762872084,3.7367275304180247,8.121246170918951,39,119.77286704360046,2,0.46901700294090076,0
3501,1356,16744,4117.069351536875,5.071634923766856,5.050339855755459,5,66.95476424872216,2,0.7788868884719743,1
764,2456,1570,35411.29452703971,7.840620720736669,8.417324626111576,62,66.88072947842802,1,0.9357693706813426,0
1618,814,13705,8636.220016507794,7.746803298202404,18.095795075844038,24,164.82985762626828,2,0.11073511256764867,0
2490,2280,3357,19193.832148567617,6.429209828154726,6.690751636145038,90,235.9831599209101,2,0.9812063220636668,1
2325,1768,5570,15541.08437686848,4.494966015012018,13.114958240490784,68,64.2441637182444,3,0.164908976934385,1
2093,1973,652,20588.586751692634,7.170231958588342,6.594790644099636,82,187.82345966322654,2,0.2733060313699228,1
360,403,2150,18031.661809127505,3.935680848654153,13.495156594802893,72,162.65021810530956,2,0.7753661922749706,0
1385,1882,1830,26232.393895930585,5.481001313182317,17.620214973785874,49,180.45012268779075,2,0.1554515156038293,1
486,379,15103,31453.897514325112,2.2559879054504046,11.97117545741607,39,93.10819120048615,1,0.8174977949035281,1
400,300,784,10413.71806497015,5.629013527333329,18.9488395711898,0,64.10170247815414,3,0.6734896572537058,1
1353,590,19474,6773.122205770508,2.9327414121984545,12.030343814440945,45,64.94564588196809,1,0.8052911707839233,1
2734,2094,6099,35439.366546976256,6.402270871584263,19.497517868966504,72,99.34495551704474,1,0.5634317489699933,1
1235,1841,11774,31205.394065683646,3.8982811291973474,14.474608916303746,38,92.7278530879174,3,0.9841452530160989,1
2893,397,7282,13228.274649406914,3.7888684918266713,13.05576619117874,9,75.27152178431238,1,0.5929373321657543,1
507,1260,4247,32233.367675312653,6.226043532133068,16.596665216966194,48,102.93659225081919,2,0.3955447428218961,0
3537,547,13561,24205.557946437904,3.97723047418916,0.22185553139255632,13,156.79473836237466,1,0.9664436051647277,1
2707,2344,5338,15859.658912384424,5.99814950074753,5.144989272891733,45,239.9027620365446,1,0.07363639924971421,1
509,2013,6406,31468.505879668643,6.985458923826075,4.321812762381545,39,234.45375197563814,2,0.5146445360076,1
276,2879,4001,24375.121327068475,1.9581504427539338,2.2179613609846904,88,104.34272842310845,2,0.632084037620202,1
1851,2208,8219,29786.953778290856,4.353160971981315,18.755732763714597,18,63.24195881850358,1,0.3454176726407894,1
3610,950,10007,15155.798801272467,7.614380708859628,2.6200426300032387,16,249.12671770059038,1,0.09201211363390482,1
148,171,6561,28794.013209660836,6.685270160053341,5.256733367218587,81,145.2816705667357,2,0.4100424430027835,1
2093,2970,17191,13335.984423147318,7.815285861918132,6.703279648138308,45,245.6602085826762,3,0.8105798977550821,0
3968,551,17768,26515.831296725664,7.022159197264528,12.492559280878817,72,157.52840356110642,2,0.5711564808415929,1
381,1762,8297,15791.993398095678,3.171538725433582,15.349284863262149,64,227.272164106731,3,0.7578793835147598,0
3638,298,9317,14705.966852475272,2.254068270409703,12.093519839283978,69,139.44413037056066,2,0.7176749082457584,1
568,2971,15348,28719.45956960068,2.473792631114079,14.979087770339873,37,174.40460220897722,2,0.2865576722935975,0
1334,382,4362,4676.316779272613,2.5182491682606862,8.042484085743249,16,157.14806357105397,3,0.25352071306423163,0
3488,2123,19191,33429.88296936323,1.5301547639814044,19.91556473838442,72,93.9754638191578,3,0.7909920677096438,1
4491,1878,7652,18410.7702165613,7.347565650837379,3.4018464886173883,10,202.7596570204005,3,0.17016297437167516,1
2869,1274,13401,22971.463474928674,4.51784012501712,7.995204176227633,52,60.96111472362449,1,0.5653209803084347,0
4849,470,19128,14708.361444386363,1.708898384342593,16.64366028425117,17,122.48234917903795,3,0.9564214277649039,0
2997,2140,4985,23322.312451357742,6.3384912476237,4.935203954992671,6,223.98054272150029,2,0.5254777935569716,0
4031,576,7795,25612.68190319331,3.2794851247092405,15.016860311961857,34,150.53675253700283,2,0.8067014103784071,0
946,157,6757,31291.488610792792,1.497262554777136,7.285607873415351,43,65.52909547502057,2,0.2561379310018844,0
339,2695,3506,30786.757982229206,2.32829590358523,3.5519255073827893,70,91.50605070227196,1,0.05802347952828424,0
2004,813,3395,13009.766261446191,5.60284877614448,8.066809292856217,38,71.92790601141057,3,0.34825575481219306,0
3002,2563,16809,22247.532780837137,6.558044069184186,15.695770129518483,10,105.52666139352213,3,0.5749222398657359,1
1872,2386,17592,28144.66728246859,2.775736973824181,2.2391029493914694,9,83.06236625286196,1,0.6399252162761191,1
2799,2531,1694,27582.112945647394,5.039407895775008,10.322031054947487,97,192.39015668513372,3,0.5361761888214328,0
1219,506,17144,32095.34587046115,1.0061079046881323,14.827128361936442,87,181.88526218148786,2,0.43291993010540497,0
3158,2258,10681,29983.578715192394,2.9487122942482538,15.031440892731336,75,77.01577341449537,3,0.9853964262598819,1
281,1555,12541,25899.24215871814,2.2714367528906996,7.791734282209088,8,138.99816652092312,1,0.6885037925882969,0
3007,1848,9953,27009.01740994008,1.5358235725456242,9.328767583674608,85,109.16831580221695,1,0.9538127746155574,1
4388,1802,12465,29106.486479890023,4.387267088872683,17.13531893039172,95,117.44319387033772,3,0.17656878808128962,0
3309,2432,18147,30196.408681354675,5.417108603825417,4.16755678924257,7,165.1959535317204,1,0.9995444905261619,0
1711,2448,14339,12825.551228777354,1.3246344755972754,19.85184935440602,47,229.73780904108511,3,0.7030048704990408,1
592,2750,696,28188.824271335852,1.965238254367593,8.38474342503428,20,229.46500346772655,3,0.971946260375507,0
3015,2693,1790,34181.681709804856,7.526038251330048,5.509026378886917,79,132.60429928843135,2,0.6059920749456558,1
3416,681,1574,8540.08930010659,2.5617899021767427,0.05198703058065801,96,128.6390301225977,3,0.15400698707099658,0
3012,1852,6352,1926.811510667576,6.319914225878053,2.500462082320769,88,153.59517418331234,3,0.34807716167432545,1
3319,2997,12099,2791.7872342468763,6.234144964947113,15.130180484647278,5,144.82300140723567,2,0.052998406383693575,1
1425,1194,1445,7958.510857381172,3.251077516633025,12.984616796312158,58,62.357004766564806,2,0.15145014150931313,1
945,2789,3486,33128.49512465218,2.428818294726387,4.930128034992347,67,165.7498903104448,3,0.9984017650566496,0
3693,2141,7648,4739.299803029111,2.7076538753100854,18.540062344700743,22,166.9464919320679,2,0.9158396186071703,1
220,2501,16673,26964.1889879383,4.961292768884987,16.713760121127656,72,140.06748174657622,1,0.9018111023442673,0
4131,740,14143,31240.169154056784,3.668113142939646,5.385476626888681,99,132.79294866403941,3,0.002034314520475533,1
4106,732,17050,31615.252583438487,4.468957507647595,6.601757438255252,74,237.78914895691662,1,0.4505437812581705,1
830,2329,10457,15119.599339821847,6.681287382145838,3.695072735576903,34,170.16480036162872,3,0.78201423065074,0
1953,209,12360,17930.370112366632,4.516074693574357,12.851176976752159,11,213.2558880425531,2,0.22661199148449795,0
4274,2311,16049,11772.309032786196,7.966602480169329,14.022748420297575,98,240.76821282650243,2,0.4200761994525368,1
1078,1663,3663,5474.929157589821,5.660836626722564,7.917622183070305,70,212.02033799588335,2,0.20491401818132204,1
4335,2250,4563,7795.73164046827,2.4507336068764465,14.743174053774,56,238.5959144266616,3,0.6926740818851789,0
839,503,11406,5025.308086177695,4.496631474862875,19.831333030372804,28,201.85871536641662,1,0.7040290088171233,0
4484,1694,18724,14789.297200388473,6.6939240537456515,12.238964146568566,84,84.02410437859946,3,0.28272027131972366,0
971,1263,13668,6298.371885679362,2.5281107442265203,12.985677115200065,66,95.38608453604415,1,0.4772925361225071,0
2097,2396,6146,14641.747302771319,6.105954970504834,7.476847711353636,60,88.77905018566605,2,0.45170707900240326,0
2247,905,16660,30672.57080889199,1.234143239336152,0.21172710385598092,60,114.42521785062323,1,0.7779791165982293,1
3772,642,13013,23631.659488738427,7.598436819799715,19.078427383315525,87,120.99855912078104,3,0.6751723298872746,0
3342,629,12263,23926.513727424088,5.643532245901124,15.446894107978633,29,212.2363956961211,3,0.06822135974593413,0
471,1792,6249,29264.805566893538,2.1379921294110646,13.911362525476147,26,122.1703931368516,2,0.15106472358979572,0
1952,1861,9384,1674.7275615895705,7.120062895648772,0.5962111356701039,92,195.44373549526867,3,0.8399659995972656,1
643,2560,15002,28643.490033018516,1.5727447662230745,15.180242899118149,29,230.7633547370183,1,0.9655533662294432,1
4920,1726,7782,7229.288548657689,3.8415027455235484,13.40168486058751,99,72.91068312177987,1,0.6363821518837993,0
596,1090,7471,12584.183184779968,6.158645377196034,11.378122401441539,54,50.05225058858951,2,0.36477053563222617,1
2177,930,1629,11227.933083233866,7.561846391542856,12.472014192542641,22,227.73171901182675,2,0.2210822670806546,0
1260,1882,14839,3982.4686150074454,3.441671867874588,18.367323011744926,36,97.65123633492865,1,0.7435588562273429,0
2463,2996,15080,6418.815170644459,6.813578616743803,0.1338078929890396,25,80.68755002867192,1,0.6383988786514332,1
559,631,15999,34437.22964877554,2.3772658036568943,3.1394432444211007,35,109.04175540916334,3,0.9088984622087414,1
1531,1794,1600,21689.74679339734,1.2457725841534852,17.895143937365106,91,87.20522155476851,1,0.9031319629508672,1
1433,1154,7537,17168.18905434215,1.201326883047841,0.1642133300710058,62,208.73040070092236,3,0.3071843113098972,0
278,797,10789,27329.05321438129,5.607193438500797,18.072722857581688,36,176.9016033946641,3,0.8029192580465165,1
4473,1976,5287,29331.869650463726,2.079451141549014,0.5926370369417011,50,83.46085755905128,3,0.25359538352851985,0
1416,490,11754,4147.410169818571,1.352270172728088,15.586755722928292,67,166.71275497758523,3,0.7819919403080846,0
3916,2371,847,26724.413873614947,7.837232680821418,17.81846422278159,92,91.61821149185675,2,0.1681062632405621,0
4502,1626,11717,33579.79607787788,2.6940858783077526,12.250545171131243,77,89.51119448352,3,0.34770381499663283,1
472,1082,7128,21158.611727337015,4.237881380856857,12.82882105496908,62,169.08940076215495,3,0.08594356193745378,1
825,2656,17091,22186.81886327029,5.291567973839421,1.0112746385935778,36,182.93740737487775,3,0.29577451578851266,1
533,2196,14440,31360.580985662626,2.0111922563701827,4.217824372931942,96,119.24041042176637,3,0.3181549839484943,0
1843,1486,15496,24525.47562622872,3.5001820248204463,17.989435562244843,30,202.68151619744702,1,0.6686771564658381,0
1493,907,7850,35830.576917524064,5.533947913379294,16.47432045280697,77,217.44289787949805,1,0.7152550392664203,0
1914,809,2045,10320.432169627089,5.478332022322387,1.190953501025076,24,233.26884094678627,1,0.5880372463337845,1
4190,2051,17514,30468.204690049366,6.89440116115691,16.259702220052667,72,175.21198523274617,3,0.7700824982110811,0
2841,445,10831,22124.25010740318,4.06195702928328,8.469690146932429,24,94.00497797097027,2,0.45157272030562357,0
3351,1591,19600,13293.33235297775,7.228793378870693,11.21445335302921,45,199.69296033739175,2,0.6279140083495994,1
121,2927,13922,31813.536207154142,5.775349148676643,2.168109159448861,88,71.56916824947308,3,0.35925840712824086,0
614,2640,11134,35865.61596873795,4.934736364310204,7.972880782715562,29,86.24297229486177,2,0.5213278750824683,1
2898,2386,12443,2271.0074039517817,1.8199577824229003,8.698210279426684,19,216.55762546883926,1,0.14106421417700943,1
3169,765,8868,33333.7146886533,5.022927385000524,13.389766905528903,22,232.16588849610665,1,0.6109894236049849,1
2980,1025,15348,7471.373894061631,5.16270412464395,13.150706066798023,0,63.34341321160058,2,0.20494406064393222,1
4878,2224,10312,7545.731184252668,6.311630680024452,10.977489607193933,14,112.42430616471313,2,0.46086556554233415,1
1093,2380,8381,1694.8680913662824,6.033973472384655,0.6289197347138153,20,175.83550636008255,3,0.6654514371013783,1
1472,1569,16530,33214.32087439539,4.709861255421684,3.2300212968941056,29,237.72954798730473,1,0.42783816661480034,0
1688,2318,3205,27386.4497943517,5.149804199727665,3.2053834538828596,10,164.145088114269,2,0.22315562357776408,1
4868,2681,1272,2113.4809019733734,6.406398984243024,17.75464865087701,89,214.19851045827437,2,0.666195075224988,0
323,846,16043,22880.560496593953,3.4600818349576072,18.034193502680484,51,234.5510237945022,3,0.8525333584443545,0
4732,1100,6784,4500.8129311797,1.9447978092036928,16.129965096948833,29,153.808577250459,1,0.5003995521880069,1
4498,372,9782,27100.306927989077,7.1200956635183195,3.4975874131080675,8,198.08991391713178,2,0.5576487049511838,1
2781,2042,9787,14844.127577768615,7.755131426546335,16.803032477994275,68,182.48258252927653,3,0.39086596911350235,0
1479,1148,4261,2053.6106439407395,4.005133871138662,3.7518878720458138,46,184.27244569558306,3,0.5831971555587764,1
4773,856,5734,29892.786675944666,7.932168524943852,11.092613937120175,33,153.4133334017213,2,0.49530489208269124,1
2162,2985,17783,20692.395236171313,3.2588644038359087,14.677527098340203,32,174.6383314455194,3,0.7465775881973966,1
2665,648,5021,27868.680795191136,1.4660186586351132,1.0312201091113682,97,160.87490122782677,1,0.24026186249343195,1
2400,2621,6230,24348.204468196192,5.0072170683212605,11.958586301155261,64,177.54860239042864,1,0.48621959146501903,0
1208,1478,1087,15751.383054442344,7.077404791828634,5.022670411692629,50,151.039557955111,2,0.31622796541937104,1
3725,1844,7638,25212.25925135518,5.322372727654756,9.957129485961051,78,94.49940296407964,1,0.094423326512584,1
2877,1582,16965,728.1739007054242,1.065990037705152,7.678045152733639,30,188.72369005708916,1,0.3865021456830725,0
2310,2663,5355,12362.60461155647,1.0828287699157002,13.73156983452436,55,126.80633673229798,1,0.953160819570559,1
1205,2205,16115,28047.15157776401,6.070457510050935,9.783806633984934,75,75.54830283679199,2,0.46048864551604174,0
4969,2319,19733,27517.616263930297,6.917400969998919,6.032604585532804,70,220.2648389939882,1,0.5456226492199747,0
4785,2420,5231,31969.255346105587,2.77125696385978,18.207174887037095,44,86.26940072422364,3,0.7422373471357288,1
2549,2293,10814,22075.42962882383,4.290917397338102,19.181072453115497,32,158.1417947086126,1,0.9847975811975362,1
247,1560,4121,33930.6455149725,7.727636303412312,16.0381529712462,95,194.22347807111396,1,0.4117749836264415,0
3608,953,17798,20166.096996853765,4.224018585269276,11.614819919804182,50,179.54048370294555,1,0.517675439896141,1
3792,928,18646,18116.253440131342,1.9506986958560912,17.68800971721862,4,82.17190006307496,2,0.9685125068974364,1
3326,1692,6432,7260.3546007936175,7.38157104670318,12.033465796911582,37,88.82762532256567,2,0.42878389437712705,1
