name,epoch,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,altitude_km,orbit_type
STARLINK-34182,2026-04-02 16:45:26.115552,42.9983,219.2002,0.0001077,265.7385,94.3344,15.27618818,490.0698634443115,LEO
STARLINK-34192,2026-04-02 18:28:08.950656,43.0,222.3391,0.0001547,276.4032,83.6643,15.2760248,490.11878365799294,LEO
STARLINK-34093,2026-04-02 17:27:04.681728,42.9989,222.0154,0.0001299,282.2776,77.793,15.27614229,490.0836040136437,LEO
STARLINK-34016,2026-04-02 17:19:40.374048,43.0,221.9746,0.0001213,283.9197,76.152,15.27620968,490.0634258510536,LEO
STARLINK-34161,2026-04-02 15:58:28.519968,43.0011,222.4124,0.000163,288.6541,71.4133,15.27605509,490.1097139797548,LEO
STARLINK-34162,2026-04-02 16:16:58.703808,43.0017,222.5174,0.000134,283.4741,76.5961,15.2762461,490.05252090195336,LEO
STARLINK-34155,2026-04-02 19:36:23.203008,43.0041,221.8357,0.0002107,278.712,81.3493,15.27639124,490.00906322384344,LEO
STARLINK-34141,2026-04-02 17:56:40.968096,43.0002,222.1754,9.34e-05,247.5048,112.5705,15.27605326,490.11026193239286,LEO
STARLINK-34062,2026-04-02 17:25:13.687104,43.0025,222.0043,0.0001097,291.045,69.0284,15.27613858,490.08471487984843,LEO
STARLINK-34051,2026-04-02 22:24:42.405696,70.0027,53.3344,0.0009219,16.4551,343.6904,14.96377978,585.235919138142,LEO
STARLINK-34087,2026-04-02 22:47:27.410784,70.0026,53.3846,0.0011229,235.0423,124.9683,15.00019061,573.9745110406911,LEO
STARLINK-34184,2026-04-02 21:59:47.652864,70.0031,53.2687,0.0002736,267.1739,92.9107,14.98347706,579.1381371391844,LEO
STARLINK-34088,2026-04-02 22:00:01.999584,70.0016,53.5141,0.0003205,265.1612,229.7239,14.98328652,579.1970595263438,LEO
STARLINK-33992,2026-04-02 23:11:56.684256,70.0021,53.4446,0.0003461,271.4066,88.6697,14.98356972,579.1094835105496,LEO
STARLINK-33967,2026-04-02 22:23:50.352288,70.0028,53.3273,0.0002294,271.9151,88.1745,14.9834556,579.1447733443783,LEO
STARLINK-33953,2026-04-02 21:41:45.849696,70.0026,53.2206,0.000299,269.8229,90.2587,14.98343735,579.1504169143818,LEO
STARLINK-33790,2026-04-02 22:42:06.575616,70.0029,53.3659,0.0002688,269.0318,91.0533,14.9835023,579.1303320420702,LEO
STARLINK-34030,2026-04-02 21:23:47.474016,70.0017,53.5816,0.0003112,263.0878,96.9928,14.98353053,579.1216023575907,LEO
STARLINK-34024,2026-04-02 22:00:01.999584,70.0016,53.4168,0.0002844,265.7147,320.1475,14.9835197,579.1249513618914,LEO
STARLINK-34019,2026-04-02 21:53:46.956192,70.0041,53.2508,0.000284,272.0544,88.0289,14.98350145,579.1305948916561,LEO
STARLINK-33860,2026-04-02 22:11:49.070400,70.0035,53.2993,0.000248,264.1284,95.9592,14.98354802,579.1161938633168,LEO
STARLINK-33946,2026-04-02 14:17:23.572608,70.0029,54.1588,0.0003332,266.1629,93.9149,14.98337978,579.1682197469945,LEO
STARLINK-34046,2026-04-02 23:06:08.451648,70.0025,53.3102,0.0003243,270.1145,89.9642,14.98346616,579.1415078099271,LEO
STARLINK-34085,2026-04-02 22:48:08.181216,70.0018,53.3793,0.0003157,266.4406,93.6392,14.98357385,579.1082063807289,LEO
STARLINK-34008,2026-04-02 22:00:01.999584,70.0018,53.3876,0.0002705,273.0219,334.4298,14.98343253,579.1519074372482,LEO
STARLINK-34079,2026-04-02 21:47:48.241536,70.002,53.2368,0.0003232,266.2616,93.8173,14.98342655,579.1537566762727,LEO
STARLINK-34089,2026-04-02 23:12:09.888768,70.0021,53.4389,0.0003128,269.8122,90.2678,14.98338451,579.1667570468762,LEO
STARLINK-34117,2026-04-02 22:54:08.044128,70.0023,53.3934,0.0002882,267.5064,92.5765,14.98346857,579.1407625511811,LEO
STARLINK-34111,2026-04-02 22:36:05.897088,70.0026,53.3489,0.0003187,270.0957,89.9837,14.98338964,579.1651706520597,LEO
STARLINK-34049,2026-04-02 23:05:55.033728,70.0024,53.4286,0.0002939,270.4303,89.652,14.98347168,579.1398008275355,LEO
STARLINK-34096,2026-04-02 22:41:52.363680,70.0025,53.3692,0.0003064,267.8378,92.2431,14.98342255,579.1549936261399,LEO
STARLINK-34081,2026-04-02 22:53:53.236032,70.0013,53.3977,0.0003207,286.0154,74.0652,14.98360173,579.0995849967039,LEO
STARLINK-34033,2026-04-02 22:18:04.137120,70.0,53.3083,0.0001363,336.9776,23.1322,14.97849409,580.6794763281487,LEO
STARLINK-33952,2026-04-02 22:05:48.266592,70.0017,53.2802,0.000343,268.9728,91.1038,14.98339683,579.1629472269306,LEO
STARLINK-33961,2026-04-02 22:00:01.999584,70.0018,53.3914,0.0002734,267.0221,341.3874,14.98345422,579.1452000906411,LEO
TIANYI A,2026-04-02 22:53:55.595616,97.4119,166.9138,0.0001638,90.9996,269.1427,15.19186098,515.436115692346,LEO
TIANYI B,2026-04-02 23:32:07.576800,97.3838,166.4975,0.0003927,92.9558,267.2127,15.19574876,514.2614849548345,LEO
TIANYI C,2026-04-02 23:30:36.516384,97.3792,166.312,0.0004732,78.4674,281.7092,15.19583914,514.2341840362888,LEO
TIANYI D,2026-04-02 23:33:24.545376,97.3867,166.0066,0.0004095,101.431,258.7384,15.17838247,519.5123149117162,LEO
TIANYI E,2026-04-02 22:11:49.466976,97.379,166.6902,0.0004335,86.2612,273.912,15.22415944,505.6928300506461,LEO
TIANYI F,2026-04-02 23:38:30.460128,97.3847,166.2146,0.0004754,80.1127,280.0644,15.184799,517.5710624185358,LEO
QPS-SAR-10 (WADATSUMI-I),2026-04-02 22:50:32.368992,42.0052,333.7267,0.0012735,214.1853,145.8154,15.01109299,570.6114017461641,LEO
TIANQI-16,2026-04-02 22:28:19.880544,44.9858,357.169,0.0011573,19.1069,341.0196,13.99126687,903.9578435284384,LEO
TIANQI-17,2026-04-02 21:11:46.343328,44.9819,356.7568,0.0010795,21.8429,338.2862,13.99128014,903.9532435821448,LEO
TIANQI-18,2026-04-02 22:02:19.651200,44.9866,357.0807,0.0010808,29.9277,330.2172,13.99109012,904.019113288,LEO
TIANQI-20,2026-04-02 21:35:31.630560,44.9872,356.9844,0.0010303,23.1805,336.9491,13.9911222,904.007992774149,LEO
CHINASAT 3B,2026-03-31 22:18:00.318240,0.044,355.807,0.0001342,8.7476,326.5378,1.00272255,35793.60020364382,GEO
STARLINK-11741 [DTC],2026-04-02 14:34:24.596832,43.0015,314.6047,0.0002697,233.1134,126.9486,15.71036299,363.07106070909776,LEO
STARLINK-11709 [DTC],2026-04-02 21:41:37.576896,42.9994,312.5183,0.0001259,281.9614,78.1112,15.70910673,363.4300724808727,LEO
STARLINK-11737 [DTC],2026-04-02 22:50:14.885088,43.001,312.0056,0.0002328,271.0085,89.0516,15.70931188,363.3714418059817,LEO
STARLINK-11726 [DTC],2026-04-02 21:03:23.985216,42.9987,312.304,0.0003038,243.5145,116.5412,15.71268922,362.40640110572895,LEO
STARLINK-11700 [DTC],2026-04-02 21:58:13.873440,43.0015,312.6107,0.0002476,295.8906,64.1707,15.70898063,363.4661117595506,LEO
STARLINK-11649 [DTC],2026-04-01 23:26:28.242528,43.0002,318.4812,0.0002589,258.3679,101.6898,15.70912157,363.4258312525062,LEO
STARLINK-11713 [DTC],2026-04-02 21:33:58.747968,42.9993,312.4739,0.0001535,270.2243,89.8448,15.70952137,363.3115721012482,LEO
STARLINK-11719 [DTC],2026-04-02 21:56:54.801888,42.9972,312.5999,0.0001823,275.5591,84.5068,15.70963094,363.2802588523018,LEO
STARLINK-11733 [DTC],2026-04-02 21:11:02.673312,43.0003,312.3434,0.0001064,217.0008,143.0787,15.70916302,363.4139849997546,LEO
STARLINK-11729 [DTC],2026-04-02 17:29:53.184192,42.9981,313.7915,0.0001376,255.9504,104.1211,15.708401,363.63177574986366,LEO
STARLINK-11730 [DTC],2026-04-02 21:49:16.191552,42.9993,312.5569,0.0001073,246.2331,113.8424,15.70947662,363.32436099749066,LEO
STARLINK-11723 [DTC],2026-04-02 21:26:20.220576,42.9984,312.429,0.0001313,237.125,122.9491,15.71050668,363.03000028308634,LEO
STARLINK-11715 [DTC],2026-04-01 23:33:55.944000,43.0012,317.6238,0.0002383,273.9033,86.1562,15.70911408,363.4279718716489,LEO
STARLINK-34201,2026-04-02 22:11:52.286208,42.9998,64.9639,2.16e-05,235.804,124.2791,15.27634753,490.0221507572587,LEO
STARLINK-34190,2026-04-02 23:09:00.455904,43.0023,64.397,0.0002605,255.6748,104.3815,15.27619563,490.06763274168134,LEO
STARLINK-34168,2026-04-02 14:52:21.462240,42.9998,66.1083,0.0001015,274.091,85.9825,15.27582632,490.17821489611197,LEO
STARLINK-34098,2026-04-02 15:03:26.216064,42.9973,66.1651,0.0002022,268.2741,91.7879,15.27604358,490.1131603940685,LEO
STARLINK-34180,2026-04-02 21:51:31.295232,43.0005,64.8546,4.66e-05,216.119,143.963,15.27625805,490.0489428185401,LEO
STARLINK-34171,2026-04-02 22:37:33.603456,42.9979,64.2326,1.17e-05,308.6976,51.3865,15.27599746,490.12697004896745,LEO
STARLINK-34126,2026-04-02 00:08:08.594592,43.0012,70.1005,0.000109,248.5128,111.5607,15.27596938,490.135378042879,LEO
STARLINK-34157,2026-04-02 14:59:44.608704,43.0018,66.1421,6.67e-05,304.5815,55.4974,15.27609554,490.0976021583938,LEO
STARLINK-34140,2026-04-02 15:29:20.922720,43.0054,66.3011,9.3e-05,278.492,81.5827,15.2759125,490.15240969922434,LEO
STARLINK-34132,2026-04-02 04:45:03.480480,43.0044,68.9639,0.0001919,285.7504,74.3136,15.27606797,490.105857354446,LEO
2025-108A,2026-04-02 23:07:29.862912,97.4798,168.8193,0.0002986,172.5917,187.536,15.15461469,526.7149351561893,LEO
2025-108B,2026-04-02 22:26:37.971744,97.4762,169.6097,0.0010717,269.151,90.8497,15.19263701,515.2016105825469,LEO
2025-108C,2026-04-02 22:23:05.503776,97.4723,168.5582,0.0012253,264.6638,95.3196,15.1425798,530.3691891156632,LEO
2025-108D,2026-04-02 22:15:08.338176,97.4722,169.4707,0.0010708,264.9836,95.0175,15.18058912,518.8445622850586,LEO
2025-108E,2026-04-02 22:41:46.093632,97.4703,170.1686,0.0011178,262.4675,97.5291,15.22474817,505.51555108277626,LEO
2025-108F,2026-04-02 22:24:24.374880,97.4728,170.658,0.0010596,261.8626,98.1409,15.24861741,498.33763030672344,LEO
COSMOS 2588,2026-04-02 18:04:13.503648,72.9741,19.3301,0.0005285,268.3606,91.6984,15.29682627,483.8972873239618,LEO
STARLINK-34178,2026-04-02 21:12:57.343392,53.1581,274.6006,8.11e-05,88.1857,271.9237,15.30226583,482.2726985219824,LEO
STARLINK-34174,2026-04-02 21:03:49.359168,53.1526,274.5659,0.0001737,86.2513,273.8687,15.30253374,482.1927089081755,LEO
STARLINK-34146,2026-04-02 19:20:40.077024,53.1582,274.829,0.000202,84.1148,276.0083,15.30216012,482.3042608903952,LEO
STARLINK-34074,2026-04-02 21:20:33.403200,53.1586,274.6364,6.73e-05,86.3373,273.7705,15.30234802,482.2481588898254,LEO
STARLINK-34082,2026-04-02 21:17:31.278912,53.1542,274.6246,0.0001856,87.8097,272.3116,15.30229548,482.263845837042,LEO
STARLINK-34072,2026-04-02 21:08:23.729280,53.1585,274.5844,7.63e-05,111.0932,249.0151,15.3021704,482.30119152294264,LEO
STARLINK-34104,2026-04-02 20:59:16.427616,53.1574,274.5455,3.9e-05,274.2006,85.895,15.30234557,482.24889038803303,LEO
STARLINK-34179,2026-04-02 21:25:06.230208,53.1583,274.6554,0.0001208,275.3623,84.724,15.30265498,482.15651117289053,LEO
STARLINK-34176,2026-04-02 21:15:59.592096,53.1596,274.6158,6.04e-05,66.6313,293.4751,15.30265212,482.15736505655514,LEO
STARLINK-33949,2026-03-31 19:01:44.138208,53.1597,284.3049,8.02e-05,107.7117,252.3971,15.30195674,482.36498610598755,LEO
STARLINK-33970,2026-04-02 11:33:26.468640,53.1573,276.3579,0.0002666,83.4701,276.6604,15.30240542,482.2310209876705,LEO
STARLINK-33912,2026-04-02 19:17:37.690080,53.1575,274.8118,8.24e-05,69.6589,290.4501,15.30197504,482.35952203554734,LEO
STARLINK-34156,2026-04-02 19:03:57.000672,53.1577,274.7501,7.07e-05,12.0912,348.0105,15.30198892,482.35537770960127,LEO
STARLINK-34124,2026-04-02 19:13:04.107072,53.1579,274.791,0.0001862,85.5265,274.5949,15.30211549,482.3175864039258,LEO
STARLINK-34145,2026-04-02 21:02:17.356992,53.1615,274.5549,8.03e-05,234.9572,125.1353,15.30207521,482.32961316097135,LEO
STARLINK-34148,2026-04-02 12:43:10.576128,53.1545,275.9468,0.0001331,98.427,261.6881,15.30226641,482.2725253494564,LEO
STARLINK-34136,2026-04-02 12:52:17.749920,53.1571,275.9864,0.0001597,87.0224,273.096,15.30225984,482.274486976813,LEO
STARLINK-33839,2026-04-02 21:58:22.603296,53.1597,274.0867,2.99e-05,29.5952,330.5065,15.30247069,482.21153347197014,LEO
STARLINK-34064,2026-04-02 22:27:14.979456,53.1606,274.2121,7.45e-05,45.4976,314.6086,15.30245741,482.21549844019046,LEO
STARLINK-34067,2026-04-02 21:49:16.112928,53.1609,274.0453,8.1e-05,271.3024,88.7884,15.30241415,482.2284144833666,LEO
STARLINK-34080,2026-04-02 21:53:48.199488,53.1594,274.0645,6.98e-05,99.591,260.517,15.3024894,482.20594729529967,LEO
STARLINK-34122,2026-04-02 21:44:41.583840,53.1581,274.0244,8.05e-05,59.993,300.115,15.30235336,482.2465645229786,LEO
STARLINK-33964,2026-04-02 18:54:50.061024,53.1608,274.7103,4.16e-05,7.4537,352.647,15.30206392,482.33298412592467,LEO
STARLINK-34160,2026-04-02 21:40:08.620320,53.16,274.0041,0.000103,89.3878,270.7241,15.30212131,482.31584867924084,LEO
STARLINK-34151,2026-04-02 21:26:36.888864,53.1586,274.6554,6.94e-05,162.7208,197.3817,15.30203059,482.3429358119283,LEO
STARLINK-34189,2026-04-02 21:22:03.952128,53.1608,274.6348,1.97e-05,148.7648,211.3364,15.30224795,482.2780370183209,LEO
STARLINK-33991,2026-04-02 18:25:57.194112,53.1596,274.5846,0.0001893,90.8604,269.2614,15.30235478,482.2461405529257,LEO
STARLINK-11727 [DTC],2026-04-02 14:02:26.324160,43.0,190.1387,0.0001634,278.1151,81.9531,15.70878084,363.5232125681641,LEO
STARLINK-11724 [DTC],2026-04-02 14:48:07.333920,43.0026,189.4984,0.0002055,281.5523,78.5114,15.70898567,363.4646713223492,LEO
STARLINK-11725 [DTC],2026-04-02 22:48:51.652512,43.0003,187.7083,9.27e-05,33.8007,326.292,15.7093936,363.3480870614512,LEO
STARLINK-11717 [DTC],2026-04-02 22:56:30.277536,42.9996,187.7512,0.0001096,22.9442,337.1475,15.70930893,363.37228488975234,LEO
STARLINK-11721 [DTC],2026-04-02 22:00:01.999584,43.001,187.4655,0.0001613,266.5288,81.9485,15.70888265,363.49411469769257,LEO
STARLINK-11722 [DTC],2026-04-02 14:55:45.816384,42.9998,189.5394,0.0002113,285.3531,74.7104,15.70945482,363.33059114100524,LEO
STARLINK-11679 [DTC],2026-04-02 13:01:16.067712,43.0011,189.7913,0.0001009,232.9296,127.1479,15.70893957,363.4778467786182,LEO
STARLINK-11735 [DTC],2026-04-02 13:31:51.159648,43.0002,189.9647,0.0001028,242.0616,118.0148,15.7088619,363.50004513886597,LEO
STARLINK-11720 [DTC],2026-04-02 13:08:54.996000,43.0018,189.8355,0.0003006,262.0659,97.9868,15.70961263,363.28549151464176,LEO
STARLINK-11718 [DTC],2026-04-02 14:03:44.948160,43.0003,190.1393,0.0002879,290.1524,69.9033,15.71140032,362.77465043115353,LEO
STARLINK-11716 [DTC],2026-04-02 07:48:32.451840,43.0011,191.6221,0.0002212,223.5966,136.4727,15.71145744,362.75832971138243,LEO
STARLINK-11714 [DTC],2026-04-02 17:20:39.408576,43.0006,188.5573,0.000178,259.8211,100.2456,15.7089611,363.4716934609787,LEO
STARLINK-11712 [DTC],2026-04-02 14:10:04.647648,43.0008,190.1764,0.0003148,287.0999,72.9524,15.7089219,363.4828969109358,LEO
STARLINK-34254,2026-04-02 20:39:28.330848,42.9999,301.0553,0.0001699,255.869,104.1973,15.27615872,490.0786844687118,LEO
STARLINK-34230,2026-04-02 22:00:01.999584,42.9923,289.5053,0.0020387,281.4178,354.8718,15.53014542,415.0672586755927,LEO
STARLINK-34129,2026-04-02 07:29:25.674144,43.0037,304.6788,0.0002316,273.5909,86.4677,15.27580354,490.185036036507,LEO
STARLINK-34212,2026-04-02 22:28:24.010464,43.0013,300.759,0.0001571,275.5453,84.5219,15.27616614,490.076462741632,LEO
STARLINK-34149,2026-04-02 22:43:12.142848,43.0025,300.8375,0.000198,272.5959,87.4666,15.27648282,489.9816427831047,LEO
STARLINK-34054,2026-04-02 22:39:30.224448,43.0008,300.8169,0.0001517,273.5064,86.5614,15.27615017,490.08124454729295,LEO
STARLINK-34195,2026-04-02 22:22:50.905632,43.0006,300.7291,0.0001517,270.8176,89.2502,15.27624711,490.052218486353,LEO
STARLINK-34133,2026-04-02 20:43:08.580000,43.001,301.0697,0.0001151,289.1719,70.9008,15.27619724,490.06715067061396,LEO
STARLINK-34181,2026-04-02 21:14:35.822976,43.0045,301.234,6.49e-05,290.8237,69.2545,15.27627426,490.04408920824335,LEO
STARLINK-34186,2026-04-02 21:27:31.690656,43.0085,301.3038,0.0004307,261.5334,98.5029,15.27618201,490.0717108866529,LEO
STARLINK-34314,2026-04-02 14:15:12.064896,97.6023,145.0538,8.02e-05,120.2713,239.8593,15.05660786,556.6150692509582,LEO
STARLINK-33926,2026-04-02 21:37:50.839968,97.6013,145.4151,0.0001674,144.5362,215.5976,15.056552,556.6322036005522,LEO
STARLINK-34213,2026-04-02 20:49:57.540576,97.602,145.3052,9.91e-05,171.4533,188.6711,15.056656,556.6003029988706,LEO
STARLINK-33924,2026-04-02 21:01:55.483104,97.6027,145.2971,8.07e-05,108.2,251.9314,15.05660547,556.615802351107,LEO
STARLINK-34209,2026-04-02 21:25:51.268800,97.6032,145.4262,3.25e-05,218.3828,141.7375,15.05668168,556.5924260606826,LEO
STARLINK-34338,2026-04-02 21:13:54.230880,97.6018,145.4383,0.0001845,87.5423,272.6015,15.05664727,556.6029807948726,LEO
STARLINK-34348,2026-04-02 20:26:02.295744,97.6006,145.3287,2.28e-05,135.6067,224.5178,15.05667437,556.5946682865242,LEO
STARLINK-34345,2026-04-02 13:51:17.064576,97.6021,145.0795,5.06e-05,129.9433,230.1838,15.05662422,556.6100510476126,LEO
STARLINK-33945,2026-04-02 21:38:39.762240,97.6045,153.9016,0.0001189,88.2265,271.9098,15.0567954,556.55754449917,LEO
STARLINK-34346,2026-04-02 21:29:50.723808,97.6018,145.4306,6.17e-05,162.2705,197.8543,15.05658712,556.6214309716852,LEO
STARLINK-34277,2026-04-02 20:41:59.231904,97.6027,145.322,5.17e-05,91.4609,268.6677,15.05671396,556.5825247075272,LEO
STARLINK-34343,2026-04-02 22:10:06.179232,97.62,145.4051,0.0019362,161.1312,199.0635,15.01618092,569.0432965189812,LEO
STARLINK-34166,2026-04-02 14:43:06.887424,97.603,145.0377,0.0001669,147.2928,212.8403,15.05655491,556.6313109921839,LEO
STARLINK-34344,2026-04-02 22:29:39.097248,97.6033,145.3769,0.0001187,96.3289,263.8073,15.05663131,556.6078762911611,LEO
STARLINK-34339,2026-04-02 20:30:02.042784,97.6014,145.3324,0.0001874,72.3376,287.8055,15.05659795,556.618109010582,LEO
STARLINK-34341,2026-04-02 21:41:48.518592,97.6018,145.422,0.0001254,152.7436,207.3857,15.05667537,556.5943615523756,LEO
STARLINK-34317,2026-04-02 21:17:52.831392,97.6022,145.4426,9.53e-05,201.7312,158.3874,15.05667082,556.5957571930257,LEO
STARLINK-34340,2026-04-02 20:45:58.867488,97.6024,145.3181,0.0001728,116.0429,244.0976,15.05665591,556.6003306050006,LEO
STARLINK-34263,2026-04-02 22:09:44.111808,97.6021,145.3955,0.0001688,91.4466,268.6954,15.05652767,556.6396665539332,LEO
STARLINK-33793,2026-04-02 09:12:09.375840,97.6008,144.8825,8.88e-05,119.667,240.4645,15.05660889,556.6147533124595,LEO
STARLINK-34313,2026-04-02 02:37:23.695392,97.6011,144.6325,8.72e-05,146.6595,213.4687,15.0566159,556.6126030912092,LEO
STARLINK-34309,2026-04-02 21:33:50.001696,97.604,145.4314,4.4e-05,49.8725,310.254,15.05663116,556.6079223015058,LEO
STARLINK-34303,2026-04-02 21:21:52.205184,97.6004,145.4413,5.85e-05,175.2964,184.8269,15.05665946,556.5992416967028,LEO
STARLINK-34175,2026-04-02 20:57:56.310624,97.6026,145.3078,0.000101,113.7628,246.3705,15.05661651,556.6124159821647,LEO
STARLINK-34177,2026-04-02 23:12:15.304320,53.1575,338.2577,8.07e-05,68.3485,291.7602,15.30228352,482.2674167648629,LEO
STARLINK-34228,2026-04-02 22:44:53.931552,53.1612,338.1381,0.0001769,88.5205,271.5999,15.30245358,482.2166419524219,LEO
STARLINK-34233,2026-04-02 23:32:00.240576,53.1593,338.3439,0.000117,89.5546,270.5589,15.30224509,482.2788909398414,LEO
STARLINK-34172,2026-04-02 22:46:24.997152,53.1615,338.1426,0.0001401,85.4021,274.714,15.302474,482.210545216476,LEO
STARLINK-34202,2026-04-02 23:21:21.898368,53.1593,338.3013,0.0001719,107.315,252.8039,15.30222079,482.28614629774984,LEO
STARLINK-34231,2026-04-02 22:10:06.296736,53.1599,338.6983,0.0001034,94.148,265.9639,15.30223717,482.2812556469762,LEO
STARLINK-34191,2026-04-02 22:26:41.125344,53.1618,338.0585,0.0001174,86.4778,273.6357,15.30226761,482.2721670615065,LEO
STARLINK-34164,2026-04-02 22:20:44.513664,53.1598,338.7457,8.35e-05,111.2336,248.8754,15.30228594,482.26669421889073,LEO
STARLINK-34227,2026-04-02 23:25:56.894016,53.159,338.3147,0.0001342,89.5497,270.5657,15.30189759,482.38264736991005,LEO
STARLINK-34194,2026-04-02 22:34:14.823840,53.1607,338.0911,0.0001403,77.7536,282.3622,15.30260609,482.1711078431772,LEO
STARLINK-34000,2026-04-02 23:04:39.210816,53.1597,338.2203,0.0001231,95.5757,264.5385,15.30238737,482.2364101596386,LEO
STARLINK-33917,2026-04-02 22:08:34.828512,53.1598,338.6865,6.9e-05,89.3636,270.7444,15.30199323,482.35409082003844,LEO
STARLINK-34131,2026-04-02 23:22:53.001120,53.1585,338.2978,0.0001056,94.5694,265.5427,15.30219357,482.2942735157103,LEO
STARLINK-34188,2026-04-02 22:11:37.590432,53.16,338.7084,0.0001151,120.2092,239.9023,15.30243169,482.22317759675934,LEO
STARLINK-34197,2026-04-02 22:16:11.483616,53.16,338.7267,0.0001081,88.0068,272.1056,15.30272749,482.1348626237941,LEO
STARLINK-34063,2026-04-02 23:30:29.069568,53.1589,338.329,0.0001319,69.8368,290.2775,15.302278,482.26906488696477,LEO
STARLINK-34200,2026-04-02 22:55:31.957536,53.1603,338.1785,0.0001297,93.4827,266.6323,15.30219754,482.29308817051697,LEO
STARLINK-33934,2026-04-02 23:36:33.658560,53.1585,338.363,0.0001072,99.3152,260.797,15.30222075,482.28615824074313,LEO
STARLINK-33929,2026-04-02 23:33:31.551552,53.1581,338.3446,0.000121,80.6567,279.4571,15.30198265,482.3572498214826,LEO
STARLINK-33872,2026-04-02 22:35:46.680000,53.1623,338.0928,0.0001436,56.7665,303.3473,15.302487,482.20666385393724,LEO
STARLINK-34214,2026-04-02 22:17:42.431712,53.1599,338.7285,0.0001333,75.6131,284.5017,15.30214051,482.310115987063,LEO
STARLINK-34222,2026-04-02 22:25:17.215392,53.1592,338.7587,6.84e-05,86.338,273.7699,15.30251207,482.19917881108086,LEO
STARLINK-34265,2026-04-02 22:07:04.154304,53.1589,338.6858,7.94e-05,109.6431,250.4656,15.30251138,482.1993848211614,LEO
STARLINK-34245,2026-04-02 22:29:41.957088,53.162,338.0709,9.04e-05,89.7916,270.3189,15.30222062,482.2861970554659,LEO
